ID,Name,Country,Notes
54887427,Peek 'n Peak,United States Of America,Forecast Only
54887645,Peek'n Peak Resort,United States Of America,Forecast Only
812001,Perfect North Slopes,United States Of America,
54888573,Pico,United States Of America,Forecast Only
802014,Pico Mtn at Killington,United States Of America,
54887649,Pine Creek Ski Area,United States Of America,Forecast Only
313004,Pine Knob,United States Of America,
906007,Pine Mountain,United States Of America,
54887653,Pine Ridge Snow Park,United States Of America,Forecast Only
54887655,Pineridge Cross-Country,United States Of America,Forecast Only
219001,Pines Peak,United States Of America,Forecast Only
54887657,Plattekill Mountain,United States Of America,Forecast Only
54887659,Plumas - Eureka Ski Bowl,United States Of America,Forecast Only
208007,Pomerelle,United States Of America,
906008,Porcupine Mountains,United States Of America,Forecast Only
801008,Powder Mountain,United States Of America,
303016,Powderhorn,United States Of America,
802015,Quechee Lakes,United States Of America,
603019,Ragged Mountain,United States Of America,
54887839,Raging Buffalo Snowboard Park,United States Of America,Forecast Only
406009,Red Lodge,United States Of America,
505003,Red River,United States Of America,
54887665,Riverside Hills,United States Of America,Forecast Only
916015,Royal Gorge,United States Of America,
518017,Royal Mountain,United States Of America,
207006,Saddleback,United States Of America,
505004,Sandia Peak,United States Of America,
54888557,Santa Fe Ski Area,United States Of America,Forecast Only
704003,Sapphire Valley,United States Of America,
914011,Sawkill Family Ski Center,United States Of America,
54887349,Sawtooth Mountains,United States Of America,Forecast Only
208008,Schweitzer Mountain,United States Of America,
54887435,Scotch Valley Resort,United States Of America,Forecast Only
319003,Seven Oaks,United States Of America,
814002,Seven Springs,United States Of America,
616023,Shanty Creek,United States Of America,
717008,Shawnee Mountain,United States Of America,
207007,Shawnee Peak,United States Of America,
54887667,Shirley Meadows,United States Of America,Forecast Only
406011,Showdown,United States Of America,
916008,Sierra at Tahoe,United States Of America,
209005,Sierra Summit,United States Of America,
54887437,Silver Ridge,United States Of America,Forecast Only
303387,Silverton Mountain,United States Of America,
505006,Sipapu,United States Of America,
54887673,Sitzmark Lifts,United States Of America,Forecast Only
505007,Ski Apache,United States Of America,
704010,Ski Beech,United States Of America,
717016,Ski Big Bear,United States Of America,
54887677,Ski Bradford,United States Of America,Forecast Only
906009,Ski Brule,United States Of America,
54887351,Ski Brule / Ski Homestead,United States Of America,Forecast Only
413004,Ski Butternut,United States Of America,
505011,Ski Cloudcroft,United States Of America,Forecast Only
719003,Ski Cooper,United States Of America,
814003,Ski Denton,United States Of America,
54887681,Ski Green Valley,United States Of America,Forecast Only
54887441,Ski Gull Ski Area,United States Of America,Forecast Only
54887683,Ski Mystic Deer Mountain,United States Of America,Forecast Only
607003,Ski Plattekill,United States Of America,
717015,Ski Roundtop,United States Of America,
505005,Ski Santa Fe,United States Of America,
717011,Ski Sawmill,United States Of America,
309001,Ski Snowstar,United States Of America,
203005,Ski Sundown,United States Of America,
619004,Ski Sunrise,United States Of America,Forecast Only
716006,Ski Tamarack,United States Of America,Forecast Only
508006,Ski Ward,United States Of America,
54888741,Sky Tavern,United States Of America,Forecast Only
706001,Sky Valley,United States Of America,Forecast Only
517003,Skyline,United States Of America,Forecast Only
307010,Sleeping Giant,United States Of America,
515010,Sleepy Hollow Sports Park,United States Of America,Forecast Only
802016,Smugglers Notch,United States Of America,
54887449,Sno Mountain,United States Of America,Forecast Only
816001,Snow Creek,United States Of America,
603029,Snow Hill at Eastman,United States Of America,Forecast Only
307006,Snow King,United States Of America,
315009,Snow Ridge,United States Of America,
517004,Snow Snake,United States Of America,
909001,Snow Summit,United States Of America,
419002,Snow Trails,United States Of America,
909005,Snow Valley,United States Of America,
801009,Snowbasin,United States Of America,
801010,Snowbird,United States Of America,
818001,Snowcrest at Kratka Ridge,United States Of America,Forecast Only
208017,Snowhaven,United States Of America,
54887451,Snowmass,United States Of America,Forecast Only
304001,Snowshoe Mountain,United States Of America,
307011,Snowy Range,United States Of America,
54887453,Snowy Range Ski Area,United States Of America,Forecast Only
54887685,Snö Mountain,United States Of America,Forecast Only
916010,Soda Springs,United States Of America,
208010,Soldier Mountain,United States Of America,
801011,Solitude,United States Of America,
303018,SolVista,United States Of America,
315006,Song Mountain,United States Of America,
218004,Spirit Mountain,United States Of America,
54887687,Split Rock Snow Ski Resort,United States Of America,Forecast Only
503011,Spout Springs,United States Of America,
215004,Spring Mountain,United States Of America,
54887353,Springer Mountain,United States Of America,Forecast Only
916011,Squaw Valley USA,United States Of America,
303021,Steamboat,United States Of America,
612010,SteepleChase,United States Of America,Forecast Only
914006,Sterling Forest,United States Of America,
206004,Stevens Pass,United States Of America,
603020,Storrs Hill,United States Of America,
54887689,Stover Mountain,United States Of America,Forecast Only
802018,Stowe,United States Of America,
802019,Stratton Mountain,United States Of America,
916012,Sugar Bowl,United States Of America,
616012,Sugar Loaf,United States Of America,Forecast Only
704006,Sugar Mountain,United States Of America,
802023,Sugarbush,United States Of America,
207008,Sugarloaf/USA,United States Of America,
802021,Suicide Six,United States Of America,
425714,Summit Central at Snoqualmie,United States Of America,
425712,Summit East at Snoqualmie,United States Of America,
54887691,Summit Ski Area,United States Of America,Forecast Only
503014,Summit Ski Area,United States Of America,Forecast Only
425713,Summit West at Snoqualmie,United States Of America,
208012,Sun Valley,United States Of America,
414005,Sunburst,United States Of America,
801012,Sundance,United States Of America,
207009,Sunday River,United States Of America,
319002,Sundown Mountain,United States Of America,
303019,Sunlight,United States Of America,
602003,Sunrise Park,United States Of America,
607005,Swain,United States Of America,
616013,Swiss Valley,United States Of America,
715013,Sylvan Hill Park,United States Of America,Forecast Only
916013,Tahoe Donner,United States Of America,
208021,Tamarack,United States Of America,
717012,Tanglwood,United States Of America,Forecast Only
505009,Taos,United States Of America,
715014,Telemark,United States Of America,Forecast Only
303022,Telluride,United States Of America,
603013,Tenney Mountain,United States Of America,Forecast Only
605002,Terry Peak,United States Of America,
4,Teton Pass,United States Of America,
54887455,The Balsams  Wilderness,United States Of America,Forecast Only
801007,The Canyons,United States Of America,
54887457,The Granby Ranch,United States Of America,Forecast Only
54887697,The Homestead,United States Of America,Forecast Only
54887461,The Mount Washington Resort at Bretton Woods,United States Of America,Forecast Only
54887699,The Mountain Top at Grand Geneva Resort,United States Of America,Forecast Only
54887463,The Summit - at - Snoqualmie,United States Of America,Forecast Only
54887701,The Summit at Snoqualmie,United States Of America,Forecast Only
914002,Thunder Ridge,United States Of America,
616015,Timber Ridge,United States Of America,
304002,Timberline Four Seasons,United States Of America,
54887703,Timberline Ski Resort,United States Of America,Forecast Only
207011,Titcomb Mountain,United States Of America,
518013,Titus Mountain,United States Of America,
315007,Toggenburg,United States Of America,
517005,Treetops,United States Of America,
715004,Trollhaugen,United States Of America,
406012,Turner Mountain,United States Of America,
814004,Tussey Mountain,United States Of America,
54887707,Tuxedo Ridge at Sterling Forest,United States Of America,Forecast Only
608005,Tyrol Basin,United States Of America,
303023,Vail,United States Of America,
708002,Villa Olivia,United States Of America,
54888609,Villa Roma,United States Of America,Forecast Only
508007,Wachusett Mountain,United States Of America,
503015,Warner Canyon,United States Of America,
603001,Waterville Valley,United States Of America,
612008,Welch Village,United States Of America,
518010,West Mountain,United States Of America,
54887713,Whaleback Ski Area,United States Of America,Forecast Only
54887355,White Mountain Peak,United States Of America,Forecast Only
509004,White Pass,United States Of America,
307016,White Pine,United States Of America,Forecast Only
715005,Whitecap Mountain,United States Of America,
518012,Whiteface,United States Of America,
406002,Whitefish,United States Of America,
54887475,Whitefish Mountain Resort,United States Of America,Forecast Only
54887715,Whitefish Mountain Resort,United States Of America,Forecast Only
717013,Whitetail,United States Of America,
612009,Wild Mountain,United States Of America,
603021,Wildcat,United States Of America,
54887477,Wildcat Mountain,United States Of America,Forecast Only
503010,Willamette Pass,United States Of America,
518011,Willard Mountain,United States Of America,
412002,Willowbrook Ski Area,United States Of America,Forecast Only
312001,Wilmot Mountain,United States Of America,
54887479,Windham Mountain,United States Of America,Forecast Only
518009,Windham Mtn,United States Of America,
303024,Winter Park,United States Of America,
54887481,Winter Park Resort,United States Of America,Forecast Only
804001,Wintergreen,United States Of America,
304003,Winterplace,United States Of America,
301001,Wisp,United States Of America,
303025,Wolf Creek,United States Of America,
54888559,Wolf Creek Utah Resort,United States Of America,Forecast Only
704007,Wolf Laurel,United States Of America,
54887717,Wolf Mountain,United States Of America,Forecast Only
54887719,Wolf Ridge Ski Resort,United States Of America,Forecast Only
203006,Woodbury,United States Of America,
54887483,Woodbury Ski and Racquet Area,United States Of America,Forecast Only
54887721,Woodbury Ski Area,United States Of America,Forecast Only
315008,Woods Valley,United States Of America,
54887485,Woods Valley Ski Area,United States Of America,Forecast Only
54887865,Yagoo Valley Ski Area,United States Of America,Forecast Only
401001,Yawgoo Valley,United States Of America,
54888561,Yellowstone Club,United States Of America,Forecast Only
54887723,Yosemite's Badger Pass,United States Of America,Forecast Only
